time,open,high,low,close,tick_volume,spread,real_volume
2023-07-20,29955.0,30409.0,29570.0,29717.0,22960,754,0
2023-07-21,29722.0,30047.0,29712.0,29869.0,13662,2400,0
2023-07-24,30131.0,30131.0,28831.0,29130.0,22010,2100,0
2023-07-25,29130.0,29365.0,29033.0,29213.0,11492,2400,0
2023-07-26,29215.0,29668.0,29081.0,29580.0,15220,812,0
2023-07-27,29565.0,29645.0,29062.0,29119.0,13904,763,0
2023-07-28,29125.0,29523.0,29103.0,29317.0,11336,2600,0
2023-07-31,29264.0,29517.0,29093.0,29193.0,11948,1898,0
2023-08-01,29191.0,29331.0,28553.0,29199.0,16899,2400,0
2023-08-02,29202.0,30028.0,28897.0,29099.0,24203,2600,0
2023-08-03,29105.0,29385.0,28925.0,29273.0,13704,2500,0
2023-08-04,29265.0,29302.0,28765.0,28874.0,11919,2400,0
2023-08-07,29068.0,29173.0,28650.0,29150.0,13833,2300,0
2023-08-08,29147.0,29993.0,29096.0,29976.0,17405,840,0
2023-08-09,29985.0,30214.0,29332.0,29460.0,18711,827,0
2023-08-10,29467.0,29694.0,29289.0,29400.0,11470,2000,0
2023-08-11,29408.0,29523.0,29203.0,29371.0,8490,2700,0
2023-08-14,29392.0,29655.0,29065.0,29360.0,13258,751,0
2023-08-15,29356.0,29448.0,29036.0,29156.0,8968,2200,0
2023-08-16,29156.0,29215.0,28805.0,28916.0,12474,775,0
2023-08-17,28921.0,28941.0,27478.0,27573.0,26552,1247,0
2023-08-18,27620.0,27682.0,24860.62,26091.0,49728,0,0
2023-08-21,26219.0,26228.0,25803.0,26099.0,15999,2300,0
2023-08-22,26095.0,26231.0,25705.0,25846.0,15542,843,0
2023-08-23,25843.0,26792.0,25318.0,26579.0,26457,1215,0
2023-08-24,26579.0,26608.0,25842.0,26002.0,20131,754,0
2023-08-25,26003.0,26277.0,25743.0,26032.0,18581,2000,0
2023-08-28,26079.0,26223.0,25836.0,25967.0,12826,2000,0
2023-08-29,25967.0,28129.0,25897.0,27583.0,32492,812,0
2023-08-30,27564.0,27767.0,27007.0,27245.0,23018,757,0
2023-08-31,27241.0,27554.0,25900.0,25967.0,26544,896,0
2023-09-01,26004.0,26128.0,25306.0,25738.0,29813,751,0
2023-09-04,26043.0,26084.0,25704.0,25818.0,11853,1300,0
2023-09-05,25814.0,25869.0,25542.0,25691.0,15685,1600,0
2023-09-06,25693.0,26007.0,25359.0,25656.0,16321,2000,0
2023-09-07,25655.0,25999.0,25587.0,25998.0,11125,2000,0
2023-09-08,25986.0,26437.0,25629.0,25881.0,18772,2000,0
2023-09-11,25803.0,26009.0,24889.0,25060.0,25116,1900,0
2023-09-12,25075.0,26514.0,25057.0,26063.0,33507,754,0
2023-09-13,26059.0,26398.0,25752.0,26220.0,24175,1100,0
2023-09-14,26212.0,26841.0,26122.0,26566.0,21894,864,0
2023-09-15,26565.0,26683.0,26212.0,26411.0,13188,2200,0
2023-09-18,26432.0,27408.0,26376.0,26759.0,25125,1800,0
2023-09-19,26760.0,27482.0,26664.0,27174.0,25489,753,0
2023-09-20,27178.0,27383.0,26786.0,27066.0,23485,1600,0
2023-09-21,27083.0,27227.0,26358.0,26588.0,22188,1700,0
2023-09-22,26587.0,26725.0,26460.0,26521.0,12273,2000,0
2023-09-25,26493.0,26513.0,25980.0,26294.0,18348,808,0
2023-09-26,26275.0,26379.0,26070.0,26137.0,10724,1600,0
2023-09-27,26135.0,26821.0,26071.0,26227.0,17892,1400,0
2023-09-28,26226.0,27295.0,26216.0,27092.0,24280,760,0
2023-09-29,27076.0,27233.0,26654.0,26883.0,19900,1500,0
2023-10-02,27104.0,28589.0,27086.0,27822.0,41095,1068,0
2023-10-03,27829.0,27864.0,27151.0,27382.0,26239,1374,0
2023-10-04,27386.0,27826.0,27199.0,27647.0,23772,756,0
2023-10-05,27639.0,28118.0,27356.0,27452.0,23899,753,0
2023-10-06,27467.0,28047.0,27166.0,27978.0,26051,751,0
2023-10-09,27906.0,27990.0,27257.0,27568.0,25841,751,0
2023-10-10,27564.0,27728.0,27286.0,27390.0,17909,1400,0
2023-10-11,27393.0,27465.0,26506.0,26695.0,24460,757,0
2023-10-12,26701.0,26925.0,26535.0,26715.0,17150,1249,0
2023-10-13,26725.0,27046.0,26660.0,26929.0,11478,1800,0
2023-10-16,27193.0,30506.49,27027.0,28349.0,42102,0,0
2023-10-17,28400.0,28619.0,28067.0,28456.0,28888,756,0
2023-10-18,28443.0,28978.0,28138.0,28241.0,22119,752,0
2023-10-19,28245.0,28911.0,28111.0,28704.0,25918,751,0
2023-10-20,28716.0,30192.0,28581.0,29607.0,42275,774,0
2023-10-23,29845.0,31828.0,29711.0,31537.0,55313,903,0
2023-10-24,31530.0,35214.0,31426.0,33631.0,114127,0,0
2023-10-25,33642.0,35124.0,33462.0,34670.0,70243,400,0
2023-10-26,34662.0,34818.0,33729.0,34177.0,48799,785,0
2023-10-27,34173.0,34272.0,33363.0,33776.0,35294,1496,0
2023-10-30,34580.0,34851.0,34055.0,34434.0,30278,2200,0
2023-10-31,34417.0,34719.0,34035.0,34628.0,31954,2400,0
2023-11-01,34624.0,35354.0,34079.0,35279.0,38982,1424,0
2023-11-02,35427.0,35985.0,34296.0,34906.0,56596,800,0
2023-11-03,34898.0,34962.0,34108.0,34632.0,41129,2000,0
2023-11-06,34671.0,35389.0,34654.0,35005.0,34634,2300,0
2023-11-07,35013.0,35889.0,34519.0,35500.0,39802,1199,0
2023-11-08,35476.0,35892.0,35094.0,35570.0,32067,2600,0
2023-11-09,35576.0,37987.0,35538.0,36516.0,87505,800,0
2023-11-10,36517.0,37461.0,36313.0,37335.0,49070,1164,0
2023-11-13,37160.0,37420.0,36333.0,36502.0,41993,800,0
2023-11-14,36477.0,36736.0,34617.28,35577.0,45058,732,0
2023-11-15,35564.0,37838.0,35333.0,37633.0,48994,1251,0
2023-11-16,37627.0,37967.0,35494.0,35971.0,62485,1152,0
2023-11-17,35949.0,36717.0,35856.0,36381.0,49589,1151,0
2023-11-20,37004.0,37760.0,36653.0,37412.0,43002,1153,0
2023-11-21,37428.0,37667.0,36249.0,36818.0,48830,1239,0
2023-11-22,36829.0,37828.0,35633.0,37446.0,53165,1152,0
2023-11-23,37573.61,37758.58,36871.0,37236.0,28862,1151,0
2023-11-24,37236.0,38418.0,37199.0,37829.0,34845,1194,0
2023-11-27,37619.0,37749.0,36704.0,37010.0,30926,1283,0
2023-11-28,37017.0,38397.0,36859.0,37984.0,29744,1199,0
2023-11-29,37951.0,38443.0,37569.0,37701.0,28946,1152,0
2023-11-30,37728.0,38132.0,37480.0,37731.0,20680,2500,0
2023-12-01,37732.0,38982.0,37598.0,38838.0,29371,1170,0
2023-12-04,39710.0,42154.0,39690.0,42024.0,53524,800,0
2023-12-05,42023.0,44215.0,41374.0,44011.0,52046,800,0
2023-12-06,43880.0,44483.0,43347.0,43790.0,49117,800,0
2023-12-07,43809.0,44031.0,42819.0,43373.0,38109,0,0
2023-12-08,43372.0,44720.0,43029.0,44352.0,28864,800,0
2023-12-11,43790.0,43886.0,40138.0,41073.0,71007,0,0
2023-12-12,41158.0,42078.0,40630.0,41031.0,43820,800,0
2023-12-13,41065.0,43169.0,40487.0,42918.0,41945,800,0
2023-12-14,42976.0,43462.0,41586.0,42960.0,42147,800,0
2023-12-15,42978.0,43181.0,41640.0,42169.0,30914,800,0
2023-12-18,41864.0,42732.0,40486.0,42581.0,46289,800,0
2023-12-19,42598.0,43450.0,41774.0,42449.0,45251,800,0
2023-12-20,42483.0,44276.0,42176.0,43378.0,46338,800,0
2023-12-21,43403.0,44233.0,43276.0,43982.0,38677,800,0
2023-12-22,43986.0,44408.0,43406.0,43740.0,33629,800,0
2023-12-25,43505.0,43795.0,42546.0,43537.0,26238,800,0
2023-12-26,43522.0,43729.0,41606.0,42315.0,34447,800,0
2023-12-27,42320.0,43559.0,42100.0,43342.0,30574,800,0
2023-12-28,43360.0,43804.0,42269.0,42416.0,36724,800,0
2023-12-29,42453.0,43124.0,41644.0,41895.0,38631,800,0
2024-01-01,42486.0,43828.0,42048.0,43596.0,23950,800,0
2024-01-02,43621.0,45918.0,43369.0,45042.0,59676,800,0
2024-01-03,45119.0,45500.0,41350.0,42888.0,72603,0,0
2024-01-04,42920.0,44641.0,42591.0,44428.0,52572,800,0
2024-01-05,44471.0,44780.0,42405.0,43843.0,56515,800,0
2024-01-08,44240.0,47287.0,43184.0,47082.0,69532,800,0
2024-01-09,47096.0,47971.0,44789.0,45554.0,63065,0,0
2024-01-10,45413.0,46694.0,44305.0,45885.0,82071,0,0
2024-01-11,45922.0,49013.0,45535.0,46151.0,85344,800,0
2024-01-12,46139.0,46503.0,43121.0,43410.0,67754,800,0
2024-01-15,42510.0,43313.0,41668.0,42698.0,46167,800,0
2024-01-16,42666.0,43556.0,42020.0,43392.0,43061,800,0
2024-01-17,43418.0,43480.0,42134.0,42635.0,33172,800,0
2024-01-18,42618.0,42867.55,40480.0,41054.0,40192,800,0
2024-01-19,41039.0,42129.0,40231.0,41633.0,44919,800,0
2024-01-22,41748.0,41750.0,39363.0,39794.0,51309,800,0
2024-01-23,39787.0,40132.0,38487.0,39187.0,62313,800,0
2024-01-24,39165.0,40511.0,39147.0,39741.0,49527,800,0
2024-01-25,39756.0,40265.0,39504.0,39897.0,35143,800,0
2024-01-26,39888.0,42228.0,39788.0,41967.0,42241,800,0
2024-01-29,41950.0,43285.0,41600.0,43187.0,34948,800,0
2024-01-30,43158.0,43851.0,43060.0,43523.0,33785,800,0
2024-01-31,43528.0,43723.0,42247.0,42403.0,45084,800,0
2024-02-01,42443.0,43254.0,41829.0,43105.0,38872,800,0
2024-02-02,43062.0,43444.0,42518.0,42974.0,28075,800,0
2024-02-05,42753.0,43505.0,42205.0,42334.0,30819,800,0
2024-02-06,42317.0,43341.0,42262.0,43160.0,27795,800,0
2024-02-07,43133.0,44375.0,42744.0,44163.0,29450,800,0
2024-02-08,44172.0,45599.0,44110.0,45332.0,38896,800,0
2024-02-09,45314.0,48198.0,45221.0,47538.0,61618,800,0
2024-02-12,48117.0,50326.0,47694.0,49843.0,53203,800,0
2024-02-13,49826.0,50382.0,48271.0,49508.0,47335,800,0
2024-02-14,49545.0,52032.0,49202.0,51775.0,53047,800,0
2024-02-15,51759.0,52828.0,51345.0,51392.0,52241,800,0
2024-02-16,51354.0,52594.0,51346.0,51989.0,39977,800,0
2024-02-19,51867.0,52482.0,51673.0,51870.0,31829,1051,0
2024-02-20,51889.0,52984.0,50740.0,52045.0,46857,800,0
2024-02-21,52018.0,52514.0,50599.0,51352.0,43367,1000,0
2024-02-22,51366.0,52037.0,50895.0,51593.0,33097,800,0
2024-02-23,51627.0,51686.0,50609.0,50998.0,29327,800,0
2024-02-26,51754.0,54949.0,50886.0,54628.0,41240,1051,0
2024-02-27,54643.0,57596.0,54462.0,56645.0,65106,800,0
2024-02-28,56714.0,64060.0,56651.0,60490.0,94885,800,0
2024-02-29,60511.0,63656.0,60338.0,61409.0,96844,800,0
2024-03-01,61410.0,63203.0,60721.0,62632.0,60547,800,0
2024-03-04,62831.0,67910.02,62261.0,67472.0,101785,800,0
2024-03-05,67478.0,69108.0,59082.07,63281.0,148107,0,0
2024-03-06,63302.0,67633.0,62517.0,66530.0,128369,800,0
2024-03-07,66442.0,68061.0,65565.0,67325.0,74927,800,0
2024-03-08,67328.0,70121.0,66128.0,68396.0,75042,0,0
2024-03-11,69427.0,72861.0,67069.0,72042.0,73052,800,0
2024-03-12,72124.0,72986.0,68560.0,70996.0,68897,800,0
2024-03-13,71038.0,73483.0,70525.45,73183.0,51923,800,0
2024-03-14,73138.0,73796.0,68485.0,70923.0,75414,800,0
2024-03-15,70662.0,72371.0,66672.0,67889.0,116523,800,0
2024-03-18,68242.0,68904.0,66549.0,67218.0,83710,800,0
2024-03-19,67344.0,68100.0,62297.0,63732.0,125654,800,0
2024-03-20,63722.0,67785.0,60754.0,66956.0,139451,800,0
2024-03-21,67051.0,68216.0,64510.0,65206.0,98880,800,0
2024-03-22,65450.0,66625.0,62538.0,63485.0,88017,800,0
2024-03-25,66128.0,71159.0,66126.0,70848.0,77126,800,0
2024-03-26,70933.0,71571.0,69262.0,69675.0,66506,800,0
2024-03-27,69804.0,71729.0,68343.0,68785.0,77146,800,0
2024-03-28,68842.0,71539.0,68829.0,70726.0,60051,800,0
2024-03-29,70693.0,71062.0,69027.0,69626.0,39424,800,0
2024-04-01,70802.0,71365.0,68029.0,69740.0,52007,800,0
2024-04-02,69741.0,69918.0,64540.0,65733.0,96032,800,0
2024-04-03,65661.0,66930.0,64488.0,65728.0,66260,800,0
2024-04-04,65728.0,69323.0,65068.0,67934.0,62851,800,0
2024-04-05,67940.0,68775.0,65957.0,67678.0,77099,800,0
2024-04-08,69300.0,72712.0,68894.0,71645.0,58499,800,0
2024-04-09,71681.0,71977.0,68171.0,69059.0,70111,800,0
2024-04-10,69112.0,70110.0,67442.0,69757.0,62880,800,0
2024-04-11,69780.0,71282.0,69524.0,70475.0,54939,800,0
2024-04-12,70482.0,71215.0,64894.89,66987.0,62155,800,0
2024-04-15,63847.68,66929.43,62297.36,63172.79,318458,405,0
2024-04-16,63169.43,63934.9,61633.89,63036.31,356458,406,0
2024-04-17,63015.6,64515.53,59677.24,60881.86,316942,401,0
2024-04-18,60834.5,64180.61,60805.13,63465.33,341769,414,0
2024-04-19,63467.1,65504.46,59562.24,63982.58,366224,401,0
2024-04-22,64623.83,66870.47,64506.2,66503.2,299780,419,0
2024-04-23,66482.78,67276.08,65816.57,66275.27,268125,401,0
2024-04-24,66331.95,67090.39,63535.2,64068.96,279075,404,0
2024-04-25,64100.47,64974.74,62756.5,64838.08,300235,418,0
2024-04-26,64798.64,65274.79,63279.93,63898.79,252702,651,0
2024-04-29,63678.86,63730.81,61751.72,62932.36,260322,1423,0
2024-04-30,62918.91,64702.98,59058.82,59834.83,302436,1412,0
2024-05-01,60000.91,60991.37,56447.03,57346.73,350348,1404,0
2024-05-02,57387.79,59584.03,56888.0,58725.51,330502,1406,0
2024-05-03,58784.25,63224.03,58703.0,62871.36,285165,1444,0
2024-05-06,63827.7,65522.4,62683.48,63294.04,275103,1406,0
2024-05-07,63341.24,64405.17,62770.95,62957.64,275350,1401,0
2024-05-08,63003.61,63152.38,61417.48,61571.75,288601,1420,0
2024-05-09,61622.13,62667.57,60591.63,62626.57,273421,1411,0
2024-05-10,62682.96,63474.13,60152.62,60452.32,271260,1424,0
2024-05-13,61356.42,63447.08,60714.46,63081.07,280118,1418,0
2024-05-14,63100.5,63118.48,61019.8,61526.32,256313,1411,0
2024-05-15,61574.33,66459.47,61296.55,65978.74,279990,1407,0
2024-05-16,65953.36,66754.71,64560.65,65261.9,283465,1410,0
2024-05-17,65275.11,67497.0,65100.16,66922.28,238942,1411,0
2024-05-20,66138.16,70457.41,65981.91,69469.36,199653,1404,0
2024-05-21,69483.47,71947.89,68921.4,69701.36,252783,1406,0
2024-05-22,69660.28,70658.9,69192.08,69389.94,246156,1426,0
2024-05-23,69391.57,70055.89,66223.83,67767.89,272209,1439,0
2024-05-24,67770.36,69249.54,66567.21,68889.87,270015,1462,0
2024-05-27,68691.34,70593.73,68026.41,69543.47,146060,1403,0
2024-05-28,69537.01,69795.31,67148.43,68206.49,222394,1404,0
2024-05-29,68279.8,68839.88,67057.93,67402.07,198042,1412,0
2024-05-30,67440.72,69498.03,67075.68,68438.35,201276,1402,0
2024-05-31,68437.62,69019.0,66552.89,67617.98,176773,1401,0
2024-06-01,67594.83,67789.0,67361.87,67741.08,50307,1551,0
2024-06-02,67730.4,68422.67,67247.02,67784.13,129133,1407,0
2024-06-03,67762.37,70284.61,67552.06,69088.85,200766,1403,0
2024-06-04,69059.1,71088.46,68532.55,70452.31,209993,1404,0
2024-06-05,70400.1,71787.97,70294.6,71230.81,194713,1412,0
2024-06-06,71202.11,71657.52,70078.59,70701.22,174419,1406,0
2024-06-07,70632.21,71943.14,68101.65,69208.51,151674,1406,0
2024-06-08,69467.54,69567.52,69116.88,69363.84,52725,1402,0
2024-06-09,69294.68,69865.31,69106.2,69689.71,87618,1545,0
2024-06-10,69595.35,70161.65,69134.73,69631.87,127528,1430,0
2024-06-11,69546.4,69663.64,65966.27,67209.72,214624,1405,0
2024-06-12,67209.97,70015.49,66878.31,68073.62,189627,1401,0
2024-06-13,68042.06,68617.71,66198.58,66634.93,261497,1456,0
2024-06-14,66595.65,67325.79,64966.99,65704.07,257743,1409,0
2024-06-15,65955.76,66374.18,65807.38,66015.47,98763,1402,0
2024-06-16,65999.89,66754.26,65970.34,66446.97,121170,1678,0
2024-06-17,66430.83,67264.21,64991.96,66412.82,253826,1401,0
2024-06-18,66360.91,66710.46,63946.76,64889.18,254896,1453,0
2024-06-19,64934.48,65708.54,64606.74,64830.17,132987,1435,0
2024-06-20,64888.53,66454.17,64493.0,65025.15,161657,1450,0
2024-06-21,65144.25,65154.24,63261.12,64095.19,177602,1424,0
2024-06-22,64114.38,64491.02,63891.31,64264.78,43457,1501,0
2024-06-23,64295.18,64490.42,63560.44,63644.9,74012,1701,0
2024-06-24,63658.62,63849.68,58388.0,59456.15,198232,1401,0
2024-06-25,59467.5,62385.58,59336.91,61889.43,163050,1402,0
2024-06-26,61909.81,62473.21,60640.39,60928.16,158536,1454,0
2024-06-27,60974.84,62307.78,60555.81,61418.2,168192,1425,0
2024-06-28,61386.06,62160.02,59834.99,60070.27,153599,1438,0
2024-06-29,60228.64,61252.54,60201.69,60930.97,44449,1701,0
2024-06-30,61074.73,62272.27,60597.4,61891.32,116026,1408,0
2024-07-01,62027.68,63788.65,61724.29,63220.93,218515,1401,0
2024-07-02,63269.31,63269.31,61715.58,61907.31,241084,1404,0
2024-07-03,62011.7,62192.31,59421.58,59571.01,218385,1427,0
2024-07-04,59589.37,60405.36,56714.95,58274.35,279192,1401,0
2024-07-05,58322.76,58715.31,53411.55,56339.47,269124,0,0
2024-07-06,56623.15,58213.02,56016.91,57982.97,83364,1402,0
2024-07-07,57956.17,58479.71,56571.44,57275.61,119331,1432,0
2024-07-08,57369.81,58200.95,54268.75,56211.65,233898,1408,0
2024-07-09,56294.0,58285.56,56139.14,57884.56,196801,1416,0
2024-07-10,58003.11,59466.85,57121.99,57359.89,223039,1410,0
2024-07-11,57503.66,59556.0,57000.99,57539.73,223994,0,0
2024-07-12,57612.54,58545.42,56519.58,57574.31,193071,1464,0
2024-07-13,57816.78,58968.05,57722.67,58626.94,50912,1403,0
2024-07-14,58697.35,60348.38,58290.74,60133.49,132460,1415,0
2024-07-15,60187.71,63869.79,60037.21,63809.17,215311,1401,0
2024-07-16,63795.73,65233.95,62413.22,64747.98,273585,1401,0
2024-07-17,64674.68,66136.22,63836.77,64527.11,252803,1408,0
2024-07-18,64521.61,65124.63,63224.24,63795.52,248022,1400,0
2024-07-19,63792.72,67457.02,63281.57,66963.26,223241,1409,0
2024-07-20,66765.5,67622.89,66225.28,67392.2,69628,1404,0
2024-07-21,67375.79,68235.86,65805.37,67734.75,174399,1409,0
2024-07-22,67757.37,68495.15,66552.23,68116.12,226116,1501,0
2024-07-23,68121.13,68193.89,65441.65,65894.51,267615,1435,0
2024-07-24,65895.42,67125.91,65461.88,66026.92,239862,1436,0
2024-07-25,66125.17,66125.17,63381.5,65107.36,285610,1407,0
2024-07-26,65320.06,68156.79,65216.55,67424.29,266899,1529,0
2024-07-27,67939.82,69445.51,66636.34,67896.24,109177,1400,0
2024-07-28,67764.18,69135.44,67046.33,67999.35,158275,1408,0
2024-07-29,68103.99,70017.63,66366.14,67374.12,246855,1400,0
2024-07-30,67402.76,67546.61,65279.57,66127.65,179061,1401,0
2024-07-31,66144.96,66820.76,64501.91,64554.11,123739,1401,0
2024-08-01,64565.31,65119.18,62227.54,64589.77,146519,1401,0
2024-08-02,64685.44,65598.89,62042.51,62586.46,171050,1401,0
2024-08-03,61317.11,62054.86,59879.95,60293.68,112611,1401,0
2024-08-04,60363.79,61083.85,57290.78,59154.02,91491,94,0
2024-08-05,59123.38,59167.83,49549.59,54135.11,220409,0,0
2024-08-06,54399.78,57072.11,53909.55,56539.93,193230,1401,0
2024-08-07,56561.61,57743.02,54641.85,55018.31,226017,1401,0
2024-08-08,55142.03,59886.88,54566.04,59565.32,255417,1401,0
2024-08-09,59516.2,62744.33,59501.0,60739.79,166087,0,0
2024-08-10,60783.05,61457.31,60267.62,61032.78,6608,12841,0
2024-08-11,61010.8,61387.39,58361.72,58583.47,9086,14150,0
2024-08-12,58522.54,60699.0,57652.0,58848.63,91259,400,0
2024-08-13,58849.49,61587.17,58432.07,60604.8,207683,400,0
2024-08-14,60576.83,61805.67,58713.63,59129.01,218293,1401,0
2024-08-15,59151.0,59856.85,56237.88,56391.02,197151,1401,0
2024-08-16,56672.16,59848.52,56612.0,59269.64,143656,1401,0
2024-08-19,59862.07,59862.07,57816.14,59135.08,141750,1401,0
2024-08-20,59096.08,61430.85,58559.34,59329.27,110881,1401,0
2024-08-21,59307.75,61844.23,58778.47,61190.75,169006,1401,0
2024-08-22,61240.91,61517.21,59745.49,60616.24,195763,1401,0
2024-08-23,60683.16,63853.06,60297.76,63665.98,141387,1401,0
2024-08-26,64255.23,65077.65,63053.88,63458.74,186125,1401,0
2024-08-27,63435.89,63454.11,61444.69,61852.51,166752,1401,0
2024-08-28,61857.14,62024.69,57840.77,59327.4,204183,1401,0
2024-08-29,59311.28,61177.37,58821.27,59473.62,152436,1401,0
2024-08-30,59515.54,59910.93,57713.65,58997.81,139057,1401,0
2024-09-02,58533.53,59227.41,57109.57,58982.87,248686,1401,0
2024-09-03,58976.55,59799.87,57544.12,58173.17,394019,1650,0
2024-09-04,58209.94,58510.31,55595.89,58066.69,371532,1650,0
2024-09-05,58029.83,58375.55,55771.34,56082.95,356527,1650,0
2024-09-06,56073.54,56980.79,52633.07,52827.5,373778,1650,0
2024-09-07,53619.45,54836.66,53583.48,54180.85,360437,1850,0
2024-09-08,53942.61,54660.43,53623.3,54374.7,329385,1601,0
2024-09-09,54370.55,57175.86,54329.03,56977.64,394348,1650,0
2024-09-10,57005.15,58041.27,56512.79,57585.62,369673,1650,0
2024-09-11,57562.53,57980.85,55542.57,57483.18,401311,1650,0
2024-09-12,57482.13,58529.16,57210.75,58173.08,414303,1650,0
2024-09-13,58189.91,60001.13,57627.39,59916.07,404940,1650,0
2024-09-14,60617.22,60627.79,59412.1,60035.77,380013,1850,0
2024-09-15,60007.75,60379.88,59690.92,59816.25,342156,1601,0
2024-09-16,59791.59,59793.8,57485.65,57639.03,410326,1601,0
2024-09-17,57673.25,61317.15,57596.99,60152.67,412460,1401,0
2024-09-18,60118.01,61318.05,59162.82,60210.48,392303,1650,0
2024-09-19,60215.1,63855.37,60176.38,63037.89,408563,1650,0
2024-09-20,63016.33,64117.23,62340.79,62826.37,388540,1650,0
2024-09-21,63290.29,63391.33,63060.47,63137.03,90033,1850,0
2024-09-22,63222.33,63550.36,62467.19,63159.11,310809,1650,0
2024-09-23,63205.5,63314.15,63188.12,63265.31,5723,1650,0
