time,open,close,high,low,tick_volume,target_close
2024-07-18,64521.61,63795.52,65124.63,63224.24,248022,66963.26
2024-07-19,63792.72,66963.26,67457.02,63281.57,223241,67392.2
2024-07-20,66765.5,67392.2,67622.89,66225.28,69628,67734.75
2024-07-21,67375.79,67734.75,68235.86,65805.37,174399,68116.12
2024-07-22,67757.37,68116.12,68495.15,66552.23,226116,65894.51
2024-07-23,68121.13,65894.51,68193.89,65441.65,267615,66026.92
2024-07-24,65895.42,66026.92,67125.91,65461.88,239862,65107.36
2024-07-25,66125.17,65107.36,66125.17,63381.5,285610,67424.29
2024-07-26,65320.06,67424.29,68156.79,65216.55,266899,67896.24
2024-07-27,67939.82,67896.24,69445.51,66636.34,109177,67999.35
2024-07-28,67764.18,67999.35,69135.44,67046.33,158275,67374.12
2024-07-29,68103.99,67374.12,70017.63,66366.14,246855,66127.65
2024-07-30,67402.76,66127.65,67546.61,65279.57,179061,64554.11
2024-07-31,66144.96,64554.11,66820.76,64501.91,123739,64589.77
2024-08-01,64565.31,64589.77,65119.18,62227.54,146519,62586.46
2024-08-02,64685.44,62586.46,65598.89,62042.51,171050,60293.68
2024-08-03,61317.11,60293.68,62054.86,59879.95,112611,59154.02
2024-08-04,60363.79,59154.02,61083.85,57290.78,91491,54135.11
2024-08-05,59123.38,54135.11,59167.83,49549.59,220409,56539.93
2024-08-06,54399.78,56539.93,57072.11,53909.55,193230,55018.31
2024-08-07,56561.61,55018.31,57743.02,54641.85,226017,59565.32
2024-08-08,55142.03,59565.32,59886.88,54566.04,255417,60739.79
2024-08-09,59516.2,60739.79,62744.33,59501.0,166087,61032.78
2024-08-10,60783.05,61032.78,61457.31,60267.62,6608,58583.47
2024-08-11,61010.8,58583.47,61387.39,58361.72,9086,58848.63
2024-08-12,58522.54,58848.63,60699.0,57652.0,91259,60604.8
2024-08-13,58849.49,60604.8,61587.17,58432.07,207683,59129.01
2024-08-14,60576.83,59129.01,61805.67,58713.63,218293,56391.02
2024-08-15,59151.0,56391.02,59856.85,56237.88,197151,59269.64
2024-08-16,56672.16,59269.64,59848.52,56612.0,143656,59135.08
2024-08-19,59862.07,59135.08,59862.07,57816.14,141750,59329.27
2024-08-20,59096.08,59329.27,61430.85,58559.34,110881,61190.75
2024-08-21,59307.75,61190.75,61844.23,58778.47,169006,60616.24
2024-08-22,61240.91,60616.24,61517.21,59745.49,195763,63665.98
2024-08-23,60683.16,63665.98,63853.06,60297.76,141387,63458.74
2024-08-26,64255.23,63458.74,65077.65,63053.88,186125,61852.51
2024-08-27,63435.89,61852.51,63454.11,61444.69,166752,59327.4
2024-08-28,61857.14,59327.4,62024.69,57840.77,204183,59473.62
2024-08-29,59311.28,59473.62,61177.37,58821.27,152436,58997.81
2024-08-30,59515.54,58997.81,59910.93,57713.65,139057,58982.87
2024-09-02,58533.53,58982.87,59227.41,57109.57,248686,58173.17
2024-09-03,58976.55,58173.17,59799.87,57544.12,394019,58066.69
2024-09-04,58209.94,58066.69,58510.31,55595.89,371532,56082.95
2024-09-05,58029.83,56082.95,58375.55,55771.34,356527,52827.5
2024-09-06,56073.54,52827.5,56980.79,52633.07,373778,54180.85
2024-09-07,53619.45,54180.85,54836.66,53583.48,360437,54374.7
2024-09-08,53942.61,54374.7,54660.43,53623.3,329385,56977.64
2024-09-09,54370.55,56977.64,57175.86,54329.03,394348,57585.62
2024-09-10,57005.15,57585.62,58041.27,56512.79,369673,57483.18
2024-09-11,57562.53,57483.18,57980.85,55542.57,401311,58173.08
2024-09-12,57482.13,58173.08,58529.16,57210.75,414303,59916.07
2024-09-13,58189.91,59916.07,60001.13,57627.39,404940,60035.77
2024-09-14,60617.22,60035.77,60627.79,59412.1,380013,59816.25
2024-09-15,60007.75,59816.25,60379.88,59690.92,342156,57639.03
2024-09-16,59791.59,57639.03,59793.8,57485.65,410326,60152.67
2024-09-17,57673.25,60152.67,61317.15,57596.99,412460,60210.48
2024-09-18,60118.01,60210.48,61318.05,59162.82,392303,63037.89
2024-09-19,60215.1,63037.89,63855.37,60176.38,408563,62826.37
2024-09-20,63016.33,62826.37,64117.23,62340.79,388540,63137.03
2024-09-21,63290.29,63137.03,63391.33,63060.47,90033,
